transaction_id,customer_id,transaction_date,amount,category,merchant,city,state,is_international,card_type
19772302-5834-4ef7-be3f-9c4ce309b3c3,C1900,11-06-2024,152.94,Groceries,"Nelson, Ochoa and Dalton",Pruittchester,NY,No,Gold
aa0393ee-7abc-44b5-88a2-e1920fd379d4,C1711,10-01-2025,43.43,Groceries,"Singleton, Hughes and Brown",Jimmyfort,NJ,Yes,Gold
5175671b-7dc9-41b9-ad33-38aa78dacc4b,C1267,04-08-2023,35.52,Groceries,"Owens, Greer and Chapman",Rickyton,MI,Yes,Silver
74326124-810a-4cf0-9ea0-859dd7f566a5,C1422,23-02-2025,82.06,Shopping,"Delacruz, Baxter and Mendoza",Fischerfurt,WA,Yes,Platinum
2268a008-7ad9-482d-b6e4-804d0a0f989b,C1778,02-06-2024,0.84,Travel,"White, Collins and Morris",Lake Ryan,NY,No,Platinum
a335491d-8a5a-4660-8884-691febd27c1c,C1997,14-05-2023,8.63,Dining,"Smith, Martinez and Booker",Karenview,KS,Yes,Platinum
0102e7f5-19a2-4e9c-9ed7-b8d2ee6072b9,C1340,16-04-2025,13.49,Groceries,Moore-Garcia,New Alexanderchester,NM,No,Silver
d271ba05-4d52-46a5-aa65-68f378c668d3,C1111,17-04-2024,20.51,Travel,Bailey PLC,Ashleyville,CT,No,Silver
f758c9c4-c817-4c0e-acba-ee31bd3d3218,C1839,03-06-2023,71.75,Groceries,Rosales-Barton,South Rachel,NV,No,Gold
7ae7f481-a074-47cc-ba6c-c86d4d5cb45c,C1933,15-11-2023,485.9,Travel,"Butler, Sweeney and Gonzalez",Joshuafurt,AZ,No,Gold
4147e5ca-34a8-401e-b00f-f378bc6305c3,C1983,05-02-2024,105.73,Entertainment,Gonzales and Sons,East Lauraborough,MA,No,Platinum
0343d3b8-9e08-4bee-afec-39a2c26825f0,C1992,28-05-2023,6.33,Dining,Herrera-Maddox,South Gabrielleview,NE,Yes,Platinum
69d3c9db-ddce-4410-aecd-57be6e7efb20,C1067,30-05-2023,74.57,Utilities,"Phillips, Fritz and Hartman",Rodgersside,MS,Yes,Platinum
ba1867b1-090c-4f82-97c8-f11d4d81d10f,C1816,08-12-2023,68.65,Shopping,Bennett LLC,Garciaburgh,LA,Yes,Gold
6782afe5-55ce-4c9e-82c1-a1e3298345d7,C1625,15-08-2023,15.57,Utilities,Clarke-Erickson,Taylorburgh,NV,No,Gold
8fd5720d-df9d-4053-a716-7414cb8f4e6a,C1167,24-02-2025,252.91,Groceries,"Gonzalez, Wheeler and Guerra",Camposchester,LA,Yes,Platinum
82851246-4281-4bc6-9fa8-c6d34b9425df,C1780,06-07-2024,58.12,Entertainment,Aguilar PLC,East Joshua,TN,No,Platinum
03177764-deb8-447b-b8ff-e3699910509c,C1425,17-02-2024,521.38,Fuel,"Kim, Harris and Finley",Alexanderport,CO,No,Silver
a21dab43-4c76-4fdd-b51a-ffab24d7924d,C1361,04-03-2025,54.49,Shopping,Hernandez Ltd,Dawnborough,CO,Yes,Silver
89baea63-abaa-4cb7-8fd4-3f33f3761125,C1170,17-02-2025,93.64,Healthcare,"Shelton, Dixon and Gallagher",Elizabethview,WY,Yes,Platinum
7741358f-fb7d-4a75-b0e8-ac207f3265a6,C1308,13-11-2024,11.07,Fuel,"Lara, Reeves and Hanson",North Christineberg,HI,Yes,Gold
e1973752-9b91-47da-bfa4-e096801e70c6,C1332,07-07-2024,60.56,Dining,"Hill, Williams and Vega",Longhaven,SD,Yes,Platinum
a7ecad8c-1cda-4975-866b-5b63fceb1c5a,C1207,11-07-2024,27.28,Groceries,Zavala-Buck,Kennethchester,GA,Yes,Platinum
1b776358-802d-4663-a343-d9ffd3e58be0,C1038,25-04-2024,180.52,Dining,"Fuentes, Cunningham and Davidson",Morabury,ND,No,Gold
5abaffa1-e0e3-4e81-bb52-5de0f3a6f695,C1862,09-10-2024,153.21,Fuel,Villarreal-Alexander,Lake Jamie,ME,No,Silver
60240c69-3989-4a51-b1a0-2216e1d1ee47,C1885,20-04-2023,173.83,Utilities,Nelson PLC,Laurafurt,ME,No,Silver
cd3a4926-e7c4-45e1-999c-8b231ca54399,C1462,15-12-2023,128.59,Fuel,Hale-Neal,South David,AZ,Yes,Platinum
7af01a45-c88b-411c-ab76-b3d647ad6a96,C1722,23-08-2024,178.79,Entertainment,Keller and Sons,Angelton,GA,No,Gold
e52ef5ed-3d72-4e10-8a50-863de4ab435c,C1674,30-11-2023,22.42,Dining,Townsend Group,Mcmahonton,ME,No,Silver
3cf75034-65d0-436f-9eac-c9d90e73edef,C1656,08-01-2024,60.16,Shopping,"Carson, Brady and Rodriguez",South James,MD,Yes,Gold
8fe16254-6804-46c9-9daa-7bc131793bae,C1634,18-03-2024,117.72,Fuel,Martinez-Wade,Richardtown,NE,Yes,Platinum
dbc2787c-1d02-4cc1-b1cf-47142a63b460,C1722,08-01-2024,101.44,Dining,Santiago Inc,Lindseyborough,ND,No,Gold
a9f59dab-abf7-4a77-8e8e-74d60a564002,C1973,31-03-2025,126,Entertainment,Fox-Francis,Antoniomouth,UT,No,Platinum
01bfcbe4-6cbf-48ee-b0a3-84616bfa68e6,C1230,30-01-2024,25.39,Shopping,Knight-Smith,Gregoryland,NY,No,Silver
ba25c88a-5b16-410d-83bd-aa399e58bbdb,C1700,27-11-2024,10.36,Healthcare,"Moore, Williams and Williams",Hardyside,MT,Yes,Gold
8dd47ce8-6823-4a60-b98a-875eee628294,C1327,22-01-2024,248.66,Shopping,Gonzalez-Bowers,Noahville,OH,Yes,Platinum
51585d90-252e-4856-b3a2-c4b73dfec1e1,C1355,13-10-2023,82.14,Groceries,Harper-Lamb,Courtneyland,AK,No,Platinum
5d5f7ccc-0397-4a3f-8c8d-f492832ed5df,C1710,07-11-2024,16.7,Shopping,Hayden LLC,Fitzgeraldside,MI,No,Gold
589e1cdd-d408-4c68-9b05-0917cb398e04,C1202,19-09-2023,157.71,Shopping,Porter-Fitzgerald,North Teresaborough,MS,Yes,Silver
cf035885-e6ac-49d2-8920-07813ce93dbe,C1252,25-02-2024,246.43,Dining,"Walker, White and Robinson",East Ashley,ND,No,Silver
1446f24b-0a91-4ba4-81e5-dd6298048d55,C1283,01-01-2024,18.58,Entertainment,Rodriguez-Jenkins,Sarahside,AL,Yes,Platinum
ea5fff4c-c117-4ad8-9266-24090ee85123,C1919,26-08-2023,170.05,Shopping,Adams Group,Hardingstad,NJ,Yes,Silver
1906c002-e20d-472f-843c-5394c0fb5496,C1235,25-08-2024,270.64,Healthcare,Graves-Salas,East Justinmouth,NV,No,Silver
3edfd675-90bb-437d-8944-38206aba9350,C1865,09-03-2024,278.65,Groceries,Hawkins PLC,New Thomasmouth,IA,Yes,Gold
1c96b4eb-34c6-400f-a0b4-b693f67a4ce8,C1776,12-06-2024,245.52,Fuel,Nixon Inc,East Donald,MT,No,Silver
742ab423-8ed8-4a26-9226-5a8a63956590,C1648,26-01-2024,79.06,Entertainment,"Dean, Dunn and Stephens",Lake Tina,GA,Yes,Platinum
27ef1e34-226c-4861-80d4-12f1949592b4,C1838,26-09-2024,44.04,Fuel,Lawson-Simmons,Rayburgh,CO,Yes,Silver
2c337368-ccf6-4618-9735-8ce44dc4c181,C1247,24-09-2024,0.73,Shopping,"Garcia, Stephens and Scott",West Brandon,MD,No,Silver
3a7dd080-72f6-4874-95a8-38db57bf2336,C1331,16-01-2025,6.28,Travel,"Blair, Campbell and Aguilar",Teresaton,FL,No,Silver
e41ec406-a298-4f1b-93a1-755e1cdc6262,C1128,20-06-2023,56.01,Shopping,Thomas-Barnes,Kevinview,VT,Yes,Gold
a29ab1bc-e279-431b-91ab-766c19673321,C1098,21-12-2023,50.97,Dining,Galvan and Sons,Jamesville,MT,No,Platinum
e6033c7c-843a-49bd-bfda-00c63107efa5,C1091,24-07-2024,20.42,Entertainment,Raymond Ltd,Dixonport,VA,No,Gold
0e0626a1-86df-4b39-b6b2-6dd28ca1522f,C1547,11-10-2023,50.33,Fuel,"Fox, Brady and Lin",East Toddmouth,MD,Yes,Platinum
f6d51828-8ce6-451d-8bc5-0f9af4e987a2,C1978,22-07-2023,19.19,Utilities,Meyers-Leonard,Marciabury,NE,Yes,Gold
15fc1381-f42a-43d9-b691-3edc35a34634,C1155,30-12-2023,188.91,Groceries,Rice and Sons,New Pamela,MS,No,Gold
695462ab-a4d1-429e-865a-960c5b48fd6a,C1402,11-07-2024,35.41,Utilities,"Miller, Morgan and Knox",Jaimeport,OR,Yes,Silver
d78e1809-ec5d-438c-be45-3333872bad23,C1607,26-07-2023,91.27,Groceries,Spence Ltd,East Julie,CO,No,Gold
3fe8782c-c24d-499e-9697-6f48d8d0e815,C1876,11-06-2023,69.88,Travel,Hall PLC,Jeffreyport,NJ,Yes,Gold
4aec4734-5771-4dcc-91c6-52cd5bb648f5,C1238,01-09-2023,5.33,Dining,"Todd, Chan and Chen",Gregorytown,NH,No,Platinum
5161e4f9-a3b4-455e-98bf-f8496339a13b,C1077,06-11-2024,285.14,Travel,Lewis PLC,East Vincent,WA,Yes,Platinum
7d1fec0b-38d3-4f1a-85d9-e5ce873bdfa9,C1997,30-11-2023,74.91,Entertainment,Shaffer Inc,South Christopher,DE,Yes,Gold
832ee183-fe7e-4a17-a866-7b5215521a6e,C1732,30-12-2024,39.31,Shopping,Sanchez PLC,Lindsaytown,DC,No,Platinum
7d93befd-f649-47c1-89a9-1b0d3a26e0a1,C1984,24-11-2023,17.21,Utilities,Williamson LLC,Lake Jay,ND,Yes,Platinum
9d3cb81d-1f27-48a0-945e-263d42eb3010,C1730,18-04-2025,41.33,Fuel,"Schneider, Weaver and Richardson",Brooksview,CA,Yes,Gold
298649e5-cfc5-44c5-b5eb-3141a8b5c994,C1708,04-02-2025,2.07,Fuel,"Cortez, Jackson and Bradley",Johnville,IL,No,Gold
a82fa25f-3950-428b-98d7-31d433e7264b,C1508,21-12-2023,45.19,Travel,"Mcguire, Espinoza and Barnett",Jenniferchester,MD,No,Gold
3af8cd18-1019-4ef1-a03b-98fcaec5200a,C1816,05-08-2024,75.82,Shopping,White-Hansen,South Christine,MD,Yes,Platinum
db08b795-61e6-4cb3-8c4d-cbcedab139a7,C1646,25-09-2024,205.47,Groceries,"Johnson, Walker and Hernandez",Meganton,ID,No,Gold
ac384f21-f06b-4fb2-8998-544a329a407b,C1251,18-11-2024,116.27,Dining,Hernandez Ltd,New Lauriemouth,IL,No,Silver
3eb5466d-e9d8-40b5-8a40-ee5305ec1125,C1762,30-05-2024,11.83,Healthcare,"Gonzales, Hunter and Valenzuela",Heatherhaven,WV,Yes,Silver
e7815ce5-37c6-46e6-b348-7ee41c53ec69,C1687,16-11-2023,15.99,Entertainment,"Reed, Johnson and Black",New Kevin,NM,No,Silver
950132d5-ba96-4073-846c-4dd2d4f7a2ee,C1323,22-03-2024,55.88,Groceries,"Patterson, Mercado and Gibson",East Davidview,CA,Yes,Silver
95ac3bf8-a3b2-4c1e-81aa-45cc3eb7beb2,C1469,01-11-2023,21.78,Healthcare,Wilson-Peterson,East Brookeview,KY,Yes,Gold
44151f6d-fa17-4f0d-9a6d-44938346975d,C1042,27-09-2024,2.82,Utilities,Davis Group,Deannaport,SD,Yes,Silver
1c0b76fb-7720-4906-9fc5-a8ef14ec53c7,C1321,28-03-2025,163.48,Healthcare,Miller LLC,West Patricia,MA,No,Platinum
8b5f9eb7-b99d-4eaf-9f06-bd0e05ef9f32,C1667,12-11-2023,1.97,Healthcare,Melton Group,Bruceborough,PA,No,Gold
d7f9c320-b5b9-4113-989b-378333d39c51,C1898,24-01-2025,177.6,Travel,Everett LLC,East Anita,AL,No,Silver
39beddbd-87fb-4bf2-b9dd-48614afa0023,C1702,21-10-2024,15.56,Shopping,Simmons PLC,East Suzanneberg,AZ,No,Silver
a7d28b55-d2db-4ace-a521-f52fd3d4cdf8,C1934,04-10-2024,367.61,Dining,"Davis, Haas and Robertson",Port Thomasville,MT,Yes,Silver
88ffca63-8974-4659-aff1-a1d863adf84c,C1045,07-10-2023,92.6,Travel,"Ross, Smith and Deleon",South Kathleen,MI,No,Gold
e450964b-6043-4dba-8591-83062f24b6c4,C1750,14-03-2025,132.8,Travel,"Wallace, Livingston and Booker",Port Jake,NJ,Yes,Platinum
9dd20bda-bb57-4c8f-856d-fd13a272af9d,C1221,09-04-2025,11.71,Groceries,Bryant Ltd,Moorebury,MD,No,Platinum
24c430ae-d90c-4e4f-a9f4-ca26b19de683,C1537,27-12-2023,198.13,Travel,Thomas and Sons,New Erikport,FL,Yes,Silver
efd69539-4944-4471-8852-ea87275942c4,C1287,16-04-2025,182.75,Healthcare,Richard-Stone,New James,OR,Yes,Gold
8b2fb056-ee1b-4b45-b879-ad0012c5cb63,C1960,06-09-2023,105.84,Shopping,Simmons Ltd,Mccoyfort,WA,Yes,Gold
a57ffd22-d074-43c2-bf7d-edaae14dd846,C1990,23-05-2023,69.77,Fuel,Patel-Wright,Kellyhaven,DE,No,Silver
40435a2e-a44e-4f60-b403-277206b65ef8,C1540,26-07-2024,127.83,Entertainment,Campbell-Sweeney,Jeffbury,UT,No,Platinum
8d1ec2f0-abd8-43e9-87a5-6974a4e5a90d,C1046,01-01-2024,0.59,Entertainment,Orozco-Ballard,Laurenland,AK,Yes,Platinum
c7c1c59e-9888-4cf6-b373-1a9fd4580c72,C1605,05-02-2024,89.76,Healthcare,Walker-Harris,Ballardmouth,NY,No,Gold
3eef631f-1829-4995-ae9e-69cc526bea28,C1776,07-08-2023,188,Groceries,Griffin-Fowler,Lake Shelley,AK,No,Gold
c7b24302-3058-48f5-af9f-d1920cbe834a,C1180,30-12-2023,44.15,Dining,Velasquez LLC,Crystalbury,AZ,Yes,Gold
3d216116-ec4b-4f05-bfd8-285019244528,C1972,01-07-2023,11.46,Groceries,Vasquez-Oneal,Port Zacharyburgh,TX,No,Silver
3caff94b-5c6d-4ea7-9b38-e78e10e01443,C1843,15-08-2023,54.62,Dining,"Hampton, Baldwin and Murphy",Lake Nicolas,IA,Yes,Platinum
39540fb1-e632-468e-9124-e77c78073e42,C1684,30-11-2024,129.87,Utilities,Kennedy Inc,Marieside,LA,No,Silver
7356c791-ed5b-40b7-8e94-979a83818a7b,C1647,13-02-2024,11.35,Shopping,"Jones, Jones and Walker",Kimville,WY,No,Silver
e5ab5e62-c168-4df5-966d-c27024bf8108,C1360,05-03-2025,23.07,Healthcare,Robinson Ltd,Davidstad,NE,No,Silver
a0b784d7-7192-4d79-9899-62aaf9683ced,C1477,02-10-2023,15.96,Shopping,Davis Group,Port David,WV,Yes,Platinum
4387fac8-f8a3-4193-94ad-89bb44212199,C1227,18-01-2025,159.43,Dining,Evans Inc,Lake Bryanton,NC,No,Platinum
bbb8655e-316c-4fde-ad4b-6b02a7c383cc,C1454,27-11-2024,6.5,Entertainment,"Davis, Carter and Alvarez",Smithland,NH,Yes,Platinum
edcbc18e-29d4-43ed-8642-1bdcf9adfe9d,C1261,13-09-2024,116.02,Entertainment,Mitchell Ltd,Clarkstad,DC,No,Platinum
87621a5a-359a-48b0-8934-eef0ca743cb9,C1561,31-08-2024,45.64,Shopping,Scott-Taylor,Mccarthyfort,NV,No,Gold
d18a19f3-11e0-4efc-957d-50f86f17caa9,C1913,21-12-2023,140.97,Travel,Day LLC,Emilyhaven,WV,No,Gold
60f9f586-17a3-41c8-aafb-ebae60a11110,C1492,27-05-2024,333.49,Utilities,Jacobs-Christensen,West Brandon,IL,Yes,Gold
04eac8ae-c3e4-49e2-b238-5ad7418ef18a,C1388,12-04-2024,12.17,Healthcare,Hunter Ltd,West Candace,ME,No,Gold
89c9418f-c5e2-4b8a-8421-05f23aebc67f,C1070,27-02-2025,37.74,Entertainment,Smith and Sons,Matthewtown,NY,No,Silver
a3b7e931-aa4f-423c-9901-d5941889c64e,C1086,10-10-2023,166.14,Healthcare,Castillo PLC,North Wendy,AZ,No,Gold
2ba33840-aab8-4397-9754-ff464783d1a7,C1441,03-10-2024,30.95,Dining,"Franklin, Kim and Williams",East Larryshire,MI,No,Platinum
3763f447-8306-482e-b863-1b193a67bddb,C1622,27-10-2023,24.22,Entertainment,Turner-Nolan,North Ginaborough,IN,No,Silver
489778a0-96d1-4456-bd57-e2782fe71083,C1310,24-10-2024,174.51,Shopping,"Pierce, Wells and Pitts",Rubenfurt,TN,Yes,Platinum
01ead9ae-ac31-42fc-8e91-6048f399f6e0,C1049,26-08-2023,434.92,Fuel,Frye-Harding,Christophershire,NH,Yes,Platinum
96748d9d-8af1-4ce6-894b-5813ec0d67dc,C1954,10-11-2023,81.39,Groceries,"Mills, Collier and Fischer",Saraland,UT,Yes,Platinum
32850fcf-de95-4130-82f0-dd89b9624ede,C1033,08-06-2023,32.58,Groceries,Fletcher-Thomas,Tylerstad,WI,No,Platinum
1303e6cb-fb2b-4601-97c3-756f952e1b57,C1854,09-05-2024,50.84,Entertainment,Gibson LLC,East Andrea,OH,No,Gold
44acf0ba-d4a1-41da-9977-f94e5c64ec44,C1776,03-07-2024,18.65,Shopping,"Lyons, Mathis and Mcclure",Larsenport,SC,Yes,Gold
ee1f60be-06fb-40ac-b40f-389baa2ff4da,C1720,09-06-2023,143.5,Fuel,"Kane, Thompson and Steele",North Nathanielport,MS,No,Silver
f523d474-82e6-463f-8274-7764c1960a1e,C1018,24-08-2024,148.49,Shopping,Barrera-Johnson,Port Cameron,UT,Yes,Gold
aa9da8b8-675b-40b3-8cc1-b92df23a2b57,C1507,21-04-2023,208.04,Fuel,Ferrell-Reyes,West Gabrielaton,IN,Yes,Platinum
01332341-f502-4645-8587-6370666879d6,C1801,26-06-2024,2.7,Groceries,Brooks-Hanson,North James,RI,No,Silver
6bc3baed-db8e-4315-80b1-461e10fc418c,C1380,21-09-2024,82.55,Utilities,Lawrence-Villanueva,East James,CO,No,Platinum
c0425f27-b506-4a31-bd16-c79cb353f688,C1157,14-12-2024,24.11,Dining,Lucero Ltd,West Terryport,OR,Yes,Silver
18edb69c-7609-4079-b994-41eaeb6aed45,C1268,16-03-2025,41.69,Dining,"Figueroa, Webb and Mendez",Dayfurt,LA,Yes,Gold
3c8d1123-5275-48b1-bf8c-4394b038be19,C1978,06-08-2023,153.69,Utilities,"Miller, Massey and White",Jayborough,ID,No,Gold
53de3f1f-8891-43d2-9f67-d061f04297b5,C1024,27-04-2024,21.32,Dining,"Kent, Cabrera and Singh",South Samantha,KY,No,Gold
983b42a0-40c1-41a6-b3ed-74b6b1693b3f,C1604,14-07-2024,101.71,Dining,"Singleton, Taylor and Knight",Lake Patriciaport,MI,Yes,Platinum
5a1932f5-8e1f-4195-9952-83aa46e340e3,C1577,02-08-2024,106.3,Shopping,Lucas-Garcia,North Codystad,NY,No,Gold
b4f3a8c5-b110-4bab-8fdf-a54d0dcb0277,C1646,28-03-2025,308.12,Fuel,Taylor-Greene,Conleyland,UT,Yes,Platinum
070f253e-562c-4b6e-b661-f4a6d465e150,C1522,30-05-2023,149.24,Fuel,Weaver Ltd,North Tommy,SD,Yes,Gold
1f9a2c5a-a397-4921-ae29-213503320015,C1386,05-06-2024,162.78,Travel,Pierce-Robbins,Lake Amandaberg,DC,No,Silver
23cde049-1905-4812-8b94-b624510ee9f5,C1013,20-12-2024,75.84,Shopping,Bailey and Sons,Leeside,AR,No,Silver
3e44436e-6248-4d8d-93a7-f6eeb7f3d16d,C1538,11-04-2025,20.68,Shopping,"Levine, Carrillo and Espinoza",Lopezstad,PA,Yes,Silver
c5446b9d-b45d-4959-b5ac-a0e9564f649f,C1030,23-05-2023,55.44,Travel,"Cardenas, Gregory and Ramirez",West Kathy,CT,No,Silver
31637db7-4709-440d-8385-89843f1a3f7c,C1320,25-04-2023,79.74,Groceries,Cannon-Franco,Brittanyberg,NC,No,Platinum
c99e05fb-0e5e-4f16-8de2-86c376c2b8a3,C1959,22-07-2023,113.45,Shopping,"Davila, Hutchinson and Lewis",Lake Anthonyview,IN,Yes,Gold
7b8ed1e4-8937-4ee0-acae-d075cc1bd88e,C1708,05-11-2024,93.58,Utilities,Avery-Morgan,Sylviaburgh,OK,Yes,Gold
dde98682-7542-4c18-982b-88e3df00bf66,C1581,08-09-2024,50.08,Healthcare,Horton LLC,East Stacey,GA,No,Gold
a340c2fc-b950-46b7-b96d-d7c02c217beb,C1423,18-08-2024,30.83,Healthcare,Carlson LLC,East Michelleville,GA,Yes,Platinum
214a2853-026d-4e65-a358-2b761252e408,C1634,19-01-2024,18.42,Fuel,"Smith, Mccormick and Williams",South Barbaraside,MN,Yes,Gold
6dd255aa-6d0a-416c-b81f-ec214a2af6c4,C1102,29-05-2023,118.37,Healthcare,Kaufman and Sons,North Sandra,IL,Yes,Silver
b042c4ed-5d25-478d-9678-575d9c94daa2,C1344,05-07-2024,103.68,Groceries,Mclaughlin-Harrison,Lake Tinaburgh,DE,No,Gold
6bc46104-5414-4ac6-8a89-7e3232f429e9,C1647,07-04-2025,116.27,Healthcare,Williams and Sons,Port Roberttown,NE,Yes,Silver
bac04ceb-252f-41cc-87b3-2a8abf48d072,C1169,19-04-2024,46.61,Groceries,"Singleton, Weaver and Randall",Morganland,UT,Yes,Silver
511d95fc-6206-4c5e-a4b3-8a8cbc634b18,C1132,26-04-2024,30.44,Shopping,Franklin-Mcdonald,West John,MO,No,Silver
08ca9e90-c46b-4fea-bf08-6982959be41a,C1381,01-02-2024,142.6,Healthcare,Soto-Silva,New Colleenborough,WV,No,Gold
e1a361d1-7cb0-4e0c-a3e5-067f40a58f98,C1873,13-04-2024,148.57,Travel,Wilkinson LLC,Jeremyview,MN,Yes,Gold
e9a41fed-d1f8-490b-bed9-fa0d6eebce58,C1080,02-11-2024,60.81,Entertainment,Evans PLC,Lake Kristinview,SC,Yes,Gold
4ba6b187-04c1-4412-9ce1-894d00859885,C1104,29-06-2024,94.65,Groceries,Cain-Case,Simpsonville,MT,Yes,Gold
f8e14177-05f8-4de4-af7b-17141a865a9d,C1071,30-08-2024,46.76,Healthcare,Wood Inc,Singletonport,DC,No,Gold
3469ef7d-6de7-4b53-9d88-01e6ab93188e,C1044,29-10-2024,121.05,Travel,Greene-Pitts,Debraburgh,WI,Yes,Silver
9ba7cf9d-04e2-4ad1-98cb-38244b7215bb,C1593,05-04-2025,180.62,Groceries,Garcia LLC,Herringmouth,CO,No,Platinum
7b0fd06b-e5e0-4c39-9cb7-de2ae15d171b,C1566,19-02-2024,116.55,Utilities,Wiley-Jackson,Hillstad,MA,No,Gold
966c4319-0fb4-47c6-a4a5-97a543258bce,C1650,28-11-2023,71.86,Dining,"Douglas, Hunt and Wise",Trevinohaven,KY,No,Silver
c0556652-6cb4-44a9-98d2-419fb6e43fcc,C1426,08-09-2024,61.37,Travel,"Maynard, Harrington and Villa",Ryanville,VT,No,Silver
84f20398-4be8-4a6b-9709-969012d9858c,C1485,03-11-2023,102.81,Healthcare,Potter-Jensen,Heidimouth,NE,No,Platinum
6549ab2d-3803-4dd2-9358-d25675a08e9b,C1829,20-04-2024,113.88,Utilities,Jones-Griffin,Jeffreychester,IL,No,Gold
5e4640a4-5bff-4a05-9dc0-bc2882b6db28,C1159,28-05-2024,81.81,Dining,"Smith, Pennington and Bowers",North Jesusfort,WI,Yes,Silver
d53591fb-631a-48db-ad2e-29963a87d0fd,C1818,12-06-2024,98.07,Utilities,Phelps-Hernandez,Lake Alexander,ND,Yes,Gold
5c77a2ca-406c-404b-8b71-c8e5d442b57d,C1549,31-05-2023,10.16,Healthcare,"Williams, Brooks and May",Andrewchester,ME,Yes,Platinum
926c4ae7-2a0e-432b-bc4c-b75597e43230,C1072,17-04-2025,303.17,Shopping,Davis PLC,East Matthew,GA,No,Silver
49e92831-9255-4fc0-8e1a-c6ff2efc7153,C1473,23-01-2025,156.43,Travel,Lloyd-Mccarthy,South Meganstad,DE,No,Gold
b391e4d7-349d-4faf-b0f2-0e490a43ae32,C1042,15-05-2023,46.83,Shopping,"Solomon, Strickland and Gallegos",North Tristan,IA,Yes,Silver
95c4ed57-63a6-4563-a8b7-7454b5053b62,C1935,09-04-2024,82.74,Dining,Dalton-Luna,Port Katherine,KS,Yes,Gold
d2665d2f-3db3-4d42-8187-08ef4ff340a7,C1695,29-01-2025,4.85,Healthcare,"Richardson, Mitchell and Todd",West Normanstad,VT,Yes,Gold
d2bf50b2-7cc5-4cbb-8ed9-a77077de0326,C1806,04-05-2023,4.21,Travel,Richardson-Foster,West Scott,WV,Yes,Platinum
e36c687c-c710-46ce-b700-4dbe16fee1c8,C1587,19-09-2024,28.87,Healthcare,Guerrero-Gibson,Dawnfort,KY,Yes,Gold
e21758cb-e0de-400c-9e74-5c75d4a0fe96,C1087,06-11-2024,117.02,Dining,"Dougherty, Savage and Williams",North John,AK,No,Gold
7e6bd933-9212-4033-b45a-6760727f7bd0,C1953,29-11-2023,191.15,Travel,Austin Ltd,Port Jenniferfurt,KS,Yes,Silver
7cbaab69-753f-4eec-b99c-8c806b4fdc5a,C1834,19-11-2023,81.91,Groceries,Martin-Mack,Lake Clintonchester,NC,No,Gold
7c81432b-7ee4-41d5-916f-720ad7744be3,C1979,11-07-2023,75.96,Groceries,Ward-Reese,New Edward,ND,No,Platinum
b73846a6-cdb1-4b75-87d9-3e6ea9ba755f,C1497,28-04-2023,51.47,Healthcare,Tucker-King,Freemanshire,UT,Yes,Gold
2e8e2127-e24b-466f-950f-18763f034e30,C1064,01-11-2023,17.63,Dining,Briggs-Sullivan,New Dianeton,CA,Yes,Gold
0d3b5ae1-98c5-470c-92cd-72d3fb86f95c,C1080,14-11-2024,12.6,Utilities,Farmer Group,South Keithview,AZ,Yes,Silver
bd754651-7740-4fe2-8635-f99026293760,C1773,03-10-2024,143,Travel,Gonzales Inc,Lake Joannabury,GA,Yes,Silver
d0e537d0-63ee-4a74-8d09-44ff74738ebb,C1966,03-02-2025,262.42,Travel,Gomez PLC,West Staceyfort,MA,No,Silver
22a4fe19-1aec-4248-828c-bea5c562a5c3,C1971,15-05-2023,61.3,Entertainment,"Miller, Abbott and Lane",Tanyaland,MD,Yes,Platinum
42a6b3c6-c745-48c0-b7df-2a0d0aa61591,C1720,03-06-2024,107.72,Shopping,Allen Ltd,Greeneton,MD,Yes,Gold
93ca9ae8-8140-4995-a492-6c7ee0aef245,C1651,21-09-2023,245.87,Travel,"Green, Hudson and Koch",Wandaberg,FL,No,Platinum
7309fe8e-a2f7-4403-9160-aa4f06286f75,C1684,01-06-2023,9.44,Dining,Daniels-Sexton,Anthonyhaven,IL,No,Gold
15ca66f6-2403-4624-b61f-7db695ee7429,C1461,03-03-2024,147.18,Dining,"Robinson, Moore and Le",North Adrian,NJ,No,Gold
981e896e-0f0a-4fe5-904c-fd58cb04021f,C1001,18-07-2024,95.92,Utilities,Robinson-Le,Marialand,NH,Yes,Gold
3cfd3fd7-42f1-411b-a0b9-deb14feb7877,C1464,31-10-2024,91.29,Travel,Allen-Higgins,Cobbstad,CT,No,Platinum
479b008b-43a7-4f6c-8da2-f1e92ee22630,C1837,13-01-2025,34.61,Fuel,Lopez-Payne,North Ryan,VA,Yes,Silver
5aab7968-63b3-485e-9143-4b4fc5ac2077,C1022,22-11-2024,115.17,Shopping,Ellis-Gomez,Michellemouth,SC,Yes,Gold
1e4588e6-6b63-4057-af5f-34146b07fbb0,C1828,24-05-2024,158.38,Entertainment,Watson-Rivera,East Christinachester,GA,No,Gold
2d75070c-d192-4419-9452-3a4f39a02c1d,C1322,20-08-2023,11.98,Fuel,"Walker, Herring and Mckay",Josephhaven,OK,Yes,Silver
331dcca3-aa4f-45d2-8845-569632b3d16b,C1468,07-05-2023,76.25,Entertainment,Hopkins Group,Gregorystad,AL,No,Platinum
2dbba4ff-1ab2-48c3-9790-9d80bfee02a1,C1275,01-12-2024,10.68,Dining,Wood-Thompson,Gallagherville,GA,No,Platinum
